,x,KWH,date,time,days_since_today
360,2023-03-09 13:00:00+01:00,75.645836,2023-03-09,13:00:00,7
361,2023-03-09 13:10:00+01:00,76.430664,2023-03-09,13:10:00,7
362,2023-03-09 13:20:00+01:00,75.87483,2023-03-09,13:20:00,7
363,2023-03-09 13:30:00+01:00,76.377,2023-03-09,13:30:00,7
364,2023-03-09 13:40:00+01:00,78.9845,2023-03-09,13:40:00,7
365,2023-03-09 13:50:00+01:00,79.7755,2023-03-09,13:50:00,7
366,2023-03-09 14:00:00+01:00,80.312,2023-03-09,14:00:00,7
367,2023-03-09 14:10:00+01:00,81.8905,2023-03-09,14:10:00,7
368,2023-03-09 14:20:00+01:00,82.545166,2023-03-09,14:20:00,7
369,2023-03-09 14:30:00+01:00,83.305,2023-03-09,14:30:00,7
370,2023-03-09 14:40:00+01:00,86.14733,2023-03-09,14:40:00,7
371,2023-03-09 14:50:00+01:00,88.743835,2023-03-09,14:50:00,7
372,2023-03-09 15:00:00+01:00,91.335,2023-03-09,15:00:00,7
373,2023-03-09 15:10:00+01:00,92.8635,2023-03-09,15:10:00,7
374,2023-03-09 15:20:00+01:00,93.162,2023-03-09,15:20:00,7
375,2023-03-09 15:30:00+01:00,93.932,2023-03-09,15:30:00,7
376,2023-03-09 15:40:00+01:00,94.216,2023-03-09,15:40:00,7
377,2023-03-09 15:50:00+01:00,94.70734,2023-03-09,15:50:00,7
378,2023-03-09 16:00:00+01:00,95.4975,2023-03-09,16:00:00,7
379,2023-03-09 16:10:00+01:00,95.66116,2023-03-09,16:10:00,7
380,2023-03-09 16:20:00+01:00,95.268166,2023-03-09,16:20:00,7
381,2023-03-09 16:30:00+01:00,94.69517,2023-03-09,16:30:00,7
382,2023-03-09 16:40:00+01:00,94.089,2023-03-09,16:40:00,7
383,2023-03-09 16:50:00+01:00,93.6685,2023-03-09,16:50:00,7
384,2023-03-09 17:00:00+01:00,93.35183,2023-03-09,17:00:00,7
385,2023-03-09 17:10:00+01:00,92.899666,2023-03-09,17:10:00,7
386,2023-03-09 17:20:00+01:00,92.224,2023-03-09,17:20:00,7
387,2023-03-09 17:30:00+01:00,91.432335,2023-03-09,17:30:00,7
388,2023-03-09 17:40:00+01:00,90.779,2023-03-09,17:40:00,7
389,2023-03-09 17:50:00+01:00,90.15574,2023-03-09,17:50:00,7
390,2023-03-09 18:00:00+01:00,89.41717,2023-03-09,18:00:00,7
391,2023-03-09 18:10:00+01:00,88.205666,2023-03-09,18:10:00,7
392,2023-03-09 18:20:00+01:00,86.995,2023-03-09,18:20:00,7
393,2023-03-09 18:30:00+01:00,85.85533,2023-03-09,18:30:00,7
394,2023-03-09 18:40:00+01:00,84.843,2023-03-09,18:40:00,7
395,2023-03-09 18:50:00+01:00,83.68017,2023-03-09,18:50:00,7
396,2023-03-09 19:00:00+01:00,82.51984,2023-03-09,19:00:00,7
397,2023-03-09 19:10:00+01:00,81.20617,2023-03-09,19:10:00,7
398,2023-03-09 19:20:00+01:00,79.95966,2023-03-09,19:20:00,7
399,2023-03-09 19:30:00+01:00,78.7635,2023-03-09,19:30:00,7
400,2023-03-09 19:40:00+01:00,77.676834,2023-03-09,19:40:00,7
401,2023-03-09 19:50:00+01:00,76.194664,2023-03-09,19:50:00,7
402,2023-03-09 20:00:00+01:00,73.96716,2023-03-09,20:00:00,7
403,2023-03-09 20:10:00+01:00,72.961,2023-03-09,20:10:00,7
404,2023-03-09 20:20:00+01:00,71.781166,2023-03-09,20:20:00,7
405,2023-03-09 20:30:00+01:00,70.548,2023-03-09,20:30:00,7
406,2023-03-09 20:40:00+01:00,69.5345,2023-03-09,20:40:00,7
407,2023-03-09 20:50:00+01:00,68.513,2023-03-09,20:50:00,7
408,2023-03-09 21:00:00+01:00,67.4755,2023-03-09,21:00:00,7
409,2023-03-09 21:10:00+01:00,66.46017,2023-03-09,21:10:00,7
410,2023-03-09 21:20:00+01:00,65.35433,2023-03-09,21:20:00,7
411,2023-03-09 21:30:00+01:00,64.214836,2023-03-09,21:30:00,7
412,2023-03-09 21:40:00+01:00,63.059666,2023-03-09,21:40:00,7
413,2023-03-09 21:50:00+01:00,61.967834,2023-03-09,21:50:00,7
414,2023-03-09 22:00:00+01:00,61.122833,2023-03-09,22:00:00,7
415,2023-03-09 22:10:00+01:00,60.401165,2023-03-09,22:10:00,7
416,2023-03-09 22:20:00+01:00,59.6235,2023-03-09,22:20:00,7
417,2023-03-09 22:30:00+01:00,58.799,2023-03-09,22:30:00,7
418,2023-03-09 22:40:00+01:00,57.9245,2023-03-09,22:40:00,7
419,2023-03-09 22:50:00+01:00,57.0775,2023-03-09,22:50:00,7
420,2023-03-09 23:00:00+01:00,56.352,2023-03-09,23:00:00,7
421,2023-03-09 23:10:00+01:00,55.481,2023-03-09,23:10:00,7
422,2023-03-09 23:20:00+01:00,54.496166,2023-03-09,23:20:00,7
423,2023-03-09 23:30:00+01:00,53.537666,2023-03-09,23:30:00,7
424,2023-03-09 23:40:00+01:00,52.648033,2023-03-09,23:40:00,7
425,2023-03-09 23:50:00+01:00,51.676,2023-03-09,23:50:00,7
426,2023-03-10 00:00:00+01:00,49.580833,2023-03-10,00:00:00,6
427,2023-03-10 00:10:00+01:00,46.238335,2023-03-10,00:10:00,6
428,2023-03-10 00:20:00+01:00,42.8845,2023-03-10,00:20:00,6
429,2023-03-10 00:30:00+01:00,39.617,2023-03-10,00:30:00,6
430,2023-03-10 00:40:00+01:00,38.170666,2023-03-10,00:40:00,6
431,2023-03-10 00:50:00+01:00,36.954,2023-03-10,00:50:00,6
432,2023-03-10 01:00:00+01:00,35.596333,2023-03-10,01:00:00,6
433,2023-03-10 01:10:00+01:00,34.742332,2023-03-10,01:10:00,6
434,2023-03-10 01:20:00+01:00,34.043667,2023-03-10,01:20:00,6
435,2023-03-10 01:30:00+01:00,33.3445,2023-03-10,01:30:00,6
436,2023-03-10 01:40:00+01:00,32.6435,2023-03-10,01:40:00,6
437,2023-03-10 01:50:00+01:00,31.988,2023-03-10,01:50:00,6
438,2023-03-10 02:00:00+01:00,31.3195,2023-03-10,02:00:00,6
439,2023-03-10 02:10:00+01:00,30.732666,2023-03-10,02:10:00,6
440,2023-03-10 02:20:00+01:00,30.226667,2023-03-10,02:20:00,6
441,2023-03-10 02:30:00+01:00,29.059334,2023-03-10,02:30:00,6
442,2023-03-10 02:40:00+01:00,25.922832,2023-03-10,02:40:00,6
443,2023-03-10 02:50:00+01:00,23.7085,2023-03-10,02:50:00,6
444,2023-03-10 03:00:00+01:00,23.122334,2023-03-10,03:00:00,6
445,2023-03-10 03:10:00+01:00,22.570168,2023-03-10,03:10:00,6
446,2023-03-10 03:20:00+01:00,22.072834,2023-03-10,03:20:00,6
447,2023-03-10 03:30:00+01:00,21.486,2023-03-10,03:30:00,6
448,2023-03-10 03:40:00+01:00,20.827333,2023-03-10,03:40:00,6
449,2023-03-10 03:50:00+01:00,20.163666,2023-03-10,03:50:00,6
450,2023-03-10 04:00:00+01:00,19.554667,2023-03-10,04:00:00,6
451,2023-03-10 04:10:00+01:00,18.991167,2023-03-10,04:10:00,6
452,2023-03-10 04:20:00+01:00,18.532333,2023-03-10,04:20:00,6
453,2023-03-10 04:30:00+01:00,18.02,2023-03-10,04:30:00,6
454,2023-03-10 04:40:00+01:00,17.391,2023-03-10,04:40:00,6
455,2023-03-10 04:50:00+01:00,16.778166,2023-03-10,04:50:00,6
456,2023-03-10 05:00:00+01:00,16.185833,2023-03-10,05:00:00,6
457,2023-03-10 05:10:00+01:00,15.635333,2023-03-10,05:10:00,6
458,2023-03-10 05:20:00+01:00,15.169167,2023-03-10,05:20:00,6
459,2023-03-10 05:30:00+01:00,14.616167,2023-03-10,05:30:00,6
460,2023-03-10 05:40:00+01:00,13.946333,2023-03-10,05:40:00,6
461,2023-03-10 05:50:00+01:00,13.382,2023-03-10,05:50:00,6
462,2023-03-10 06:00:00+01:00,12.775666,2023-03-10,06:00:00,6
463,2023-03-10 06:10:00+01:00,12.260167,2023-03-10,06:10:00,6
464,2023-03-10 06:20:00+01:00,11.770166,2023-03-10,06:20:00,6
465,2023-03-10 06:30:00+01:00,11.1883335,2023-03-10,06:30:00,6
466,2023-03-10 06:40:00+01:00,10.570833,2023-03-10,06:40:00,6
467,2023-03-10 06:50:00+01:00,9.959666,2023-03-10,06:50:00,6
468,2023-03-10 07:00:00+01:00,9.403167,2023-03-10,07:00:00,6
469,2023-03-10 07:10:00+01:00,8.954,2023-03-10,07:10:00,6
470,2023-03-10 07:20:00+01:00,8.573667,2023-03-10,07:20:00,6
471,2023-03-10 07:30:00+01:00,8.191167,2023-03-10,07:30:00,6
472,2023-03-10 07:40:00+01:00,7.878667,2023-03-10,07:40:00,6
473,2023-03-10 07:50:00+01:00,7.6483335,2023-03-10,07:50:00,6
474,2023-03-10 08:00:00+01:00,7.5371666,2023-03-10,08:00:00,6
475,2023-03-10 08:10:00+01:00,7.548,2023-03-10,08:10:00,6
476,2023-03-10 08:20:00+01:00,7.571803,2023-03-10,08:20:00,6
477,2023-03-10 08:30:00+01:00,7.6678333,2023-03-10,08:30:00,6
478,2023-03-10 08:40:00+01:00,7.725,2023-03-10,08:40:00,6
479,2023-03-10 08:50:00+01:00,6.8626666,2023-03-10,08:50:00,6
480,2023-03-10 09:00:00+01:00,7.3845,2023-03-10,09:00:00,6
481,2023-03-10 09:10:00+01:00,7.962167,2023-03-10,09:10:00,6
482,2023-03-10 09:20:00+01:00,8.4215,2023-03-10,09:20:00,6
483,2023-03-10 09:30:00+01:00,8.72,2023-03-10,09:30:00,6
484,2023-03-10 09:40:00+01:00,7.9028335,2023-03-10,09:40:00,6
485,2023-03-10 09:50:00+01:00,8.431167,2023-03-10,09:50:00,6
486,2023-03-10 10:00:00+01:00,8.9935,2023-03-10,10:00:00,6
487,2023-03-10 10:10:00+01:00,9.596167,2023-03-10,10:10:00,6
488,2023-03-10 10:20:00+01:00,10.3115,2023-03-10,10:20:00,6
489,2023-03-10 10:30:00+01:00,11.085667,2023-03-10,10:30:00,6
490,2023-03-10 10:40:00+01:00,12.040167,2023-03-10,10:40:00,6
491,2023-03-10 10:50:00+01:00,13.210333,2023-03-10,10:50:00,6
492,2023-03-10 11:00:00+01:00,14.797,2023-03-10,11:00:00,6
493,2023-03-10 11:10:00+01:00,16.6565,2023-03-10,11:10:00,6
494,2023-03-10 11:20:00+01:00,18.410166,2023-03-10,11:20:00,6
495,2023-03-10 11:30:00+01:00,19.726334,2023-03-10,11:30:00,6
496,2023-03-10 11:40:00+01:00,21.169,2023-03-10,11:40:00,6
497,2023-03-10 11:50:00+01:00,22.0605,2023-03-10,11:50:00,6
498,2023-03-10 12:00:00+01:00,23.2195,2023-03-10,12:00:00,6
499,2023-03-10 12:10:00+01:00,25.262667,2023-03-10,12:10:00,6
500,2023-03-10 12:20:00+01:00,27.618032,2023-03-10,12:20:00,6
501,2023-03-10 12:30:00+01:00,30.112833,2023-03-10,12:30:00,6
502,2023-03-10 12:40:00+01:00,32.94533,2023-03-10,12:40:00,6
503,2023-03-10 12:50:00+01:00,34.89633,2023-03-10,12:50:00,6
504,2023-03-10 13:00:00+01:00,36.431168,2023-03-10,13:00:00,6
505,2023-03-10 13:10:00+01:00,37.73567,2023-03-10,13:10:00,6
506,2023-03-10 13:20:00+01:00,38.991165,2023-03-10,13:20:00,6
507,2023-03-10 13:30:00+01:00,40.432835,2023-03-10,13:30:00,6
508,2023-03-10 13:40:00+01:00,42.046665,2023-03-10,13:40:00,6
509,2023-03-10 13:50:00+01:00,43.928833,2023-03-10,13:50:00,6
510,2023-03-10 14:00:00+01:00,45.8035,2023-03-10,14:00:00,6
511,2023-03-10 14:10:00+01:00,47.891148,2023-03-10,14:10:00,6
512,2023-03-10 14:20:00+01:00,49.4525,2023-03-10,14:20:00,6
513,2023-03-10 14:30:00+01:00,50.519,2023-03-10,14:30:00,6
514,2023-03-10 14:40:00+01:00,51.205,2023-03-10,14:40:00,6
515,2023-03-10 14:50:00+01:00,51.825165,2023-03-10,14:50:00,6
516,2023-03-10 15:00:00+01:00,52.685333,2023-03-10,15:00:00,6
517,2023-03-10 15:10:00+01:00,53.53583,2023-03-10,15:10:00,6
518,2023-03-10 15:20:00+01:00,54.079666,2023-03-10,15:20:00,6
519,2023-03-10 15:30:00+01:00,54.4985,2023-03-10,15:30:00,6
520,2023-03-10 15:40:00+01:00,55.0655,2023-03-10,15:40:00,6
521,2023-03-10 15:50:00+01:00,56.009335,2023-03-10,15:50:00,6
522,2023-03-10 16:00:00+01:00,56.559,2023-03-10,16:00:00,6
523,2023-03-10 16:10:00+01:00,56.987167,2023-03-10,16:10:00,6
524,2023-03-10 16:20:00+01:00,57.194,2023-03-10,16:20:00,6
525,2023-03-10 16:30:00+01:00,57.040333,2023-03-10,16:30:00,6
526,2023-03-10 16:40:00+01:00,55.456333,2023-03-10,16:40:00,6
527,2023-03-10 16:50:00+01:00,54.867832,2023-03-10,16:50:00,6
528,2023-03-10 17:00:00+01:00,53.91733,2023-03-10,17:00:00,6
529,2023-03-10 17:10:00+01:00,52.5595,2023-03-10,17:10:00,6
530,2023-03-10 17:20:00+01:00,51.532833,2023-03-10,17:20:00,6
531,2023-03-10 17:30:00+01:00,50.583332,2023-03-10,17:30:00,6
532,2023-03-10 17:40:00+01:00,49.6215,2023-03-10,17:40:00,6
533,2023-03-10 17:50:00+01:00,48.731,2023-03-10,17:50:00,6
534,2023-03-10 18:00:00+01:00,47.699833,2023-03-10,18:00:00,6
535,2023-03-10 18:10:00+01:00,46.678,2023-03-10,18:10:00,6
536,2023-03-10 18:20:00+01:00,45.803665,2023-03-10,18:20:00,6
537,2023-03-10 18:30:00+01:00,44.960667,2023-03-10,18:30:00,6
538,2023-03-10 18:40:00+01:00,44.114,2023-03-10,18:40:00,6
539,2023-03-10 18:50:00+01:00,43.341835,2023-03-10,18:50:00,6
540,2023-03-10 19:00:00+01:00,42.498,2023-03-10,19:00:00,6
541,2023-03-10 19:10:00+01:00,41.402,2023-03-10,19:10:00,6
542,2023-03-10 19:20:00+01:00,40.326,2023-03-10,19:20:00,6
543,2023-03-10 19:30:00+01:00,38.263668,2023-03-10,19:30:00,6
544,2023-03-10 19:40:00+01:00,35.7325,2023-03-10,19:40:00,6
545,2023-03-10 19:50:00+01:00,33.546665,2023-03-10,19:50:00,6
546,2023-03-10 20:00:00+01:00,29.587,2023-03-10,20:00:00,6
547,2023-03-10 20:10:00+01:00,24.682333,2023-03-10,20:10:00,6
548,2023-03-10 20:20:00+01:00,20.090834,2023-03-10,20:20:00,6
549,2023-03-10 20:30:00+01:00,15.5885,2023-03-10,20:30:00,6
550,2023-03-10 20:40:00+01:00,13.452666,2023-03-10,20:40:00,6
551,2023-03-10 20:50:00+01:00,12.3275,2023-03-10,20:50:00,6
552,2023-03-10 21:00:00+01:00,11.233,2023-03-10,21:00:00,6
553,2023-03-10 21:10:00+01:00,10.136167,2023-03-10,21:10:00,6
554,2023-03-10 21:20:00+01:00,8.817667,2023-03-10,21:20:00,6
555,2023-03-10 21:30:00+01:00,7.4875,2023-03-10,21:30:00,6
556,2023-03-10 21:40:00+01:00,6.200667,2023-03-10,21:40:00,6
557,2023-03-10 21:50:00+01:00,4.7791667,2023-03-10,21:50:00,6
558,2023-03-10 22:00:00+01:00,3.4386666,2023-03-10,22:00:00,6
559,2023-03-10 22:10:00+01:00,1.9205,2023-03-10,22:10:00,6
560,2023-03-10 22:20:00+01:00,0.0,2023-03-10,22:20:00,6
561,2023-03-10 22:30:00+01:00,0.0,2023-03-10,22:30:00,6
562,2023-03-10 22:40:00+01:00,0.0,2023-03-10,22:40:00,6
563,2023-03-10 22:50:00+01:00,0.0,2023-03-10,22:50:00,6
564,2023-03-10 23:00:00+01:00,0.0,2023-03-10,23:00:00,6
565,2023-03-10 23:10:00+01:00,0.0,2023-03-10,23:10:00,6
566,2023-03-10 23:20:00+01:00,0.0,2023-03-10,23:20:00,6
567,2023-03-10 23:30:00+01:00,0.0,2023-03-10,23:30:00,6
568,2023-03-10 23:40:00+01:00,0.0,2023-03-10,23:40:00,6
569,2023-03-10 23:50:00+01:00,0.0,2023-03-10,23:50:00,6
570,2023-03-11 00:00:00+01:00,0.0,2023-03-11,00:00:00,5
571,2023-03-11 00:10:00+01:00,0.0,2023-03-11,00:10:00,5
572,2023-03-11 00:20:00+01:00,0.0,2023-03-11,00:20:00,5
573,2023-03-11 00:30:00+01:00,0.0,2023-03-11,00:30:00,5
574,2023-03-11 00:40:00+01:00,0.047666665,2023-03-11,00:40:00,5
575,2023-03-11 00:50:00+01:00,0.22766666,2023-03-11,00:50:00,5
576,2023-03-11 01:00:00+01:00,0.41566667,2023-03-11,01:00:00,5
577,2023-03-11 01:10:00+01:00,0.5933333,2023-03-11,01:10:00,5
578,2023-03-11 01:20:00+01:00,0.7428333,2023-03-11,01:20:00,5
579,2023-03-11 01:30:00+01:00,0.884,2023-03-11,01:30:00,5
580,2023-03-11 01:40:00+01:00,1.0371667,2023-03-11,01:40:00,5
581,2023-03-11 01:50:00+01:00,1.2041667,2023-03-11,01:50:00,5
582,2023-03-11 02:00:00+01:00,1.3566667,2023-03-11,02:00:00,5
583,2023-03-11 02:10:00+01:00,1.4655,2023-03-11,02:10:00,5
584,2023-03-11 02:20:00+01:00,1.47,2023-03-11,02:20:00,5
585,2023-03-11 02:30:00+01:00,1.47,2023-03-11,02:30:00,5
586,2023-03-11 02:40:00+01:00,1.47,2023-03-11,02:40:00,5
587,2023-03-11 02:50:00+01:00,1.47,2023-03-11,02:50:00,5
588,2023-03-11 03:00:00+01:00,1.47,2023-03-11,03:00:00,5
589,2023-03-11 03:10:00+01:00,1.47,2023-03-11,03:10:00,5
590,2023-03-11 03:20:00+01:00,1.47,2023-03-11,03:20:00,5
591,2023-03-11 03:30:00+01:00,1.47,2023-03-11,03:30:00,5
592,2023-03-11 03:40:00+01:00,1.4621667,2023-03-11,03:40:00,5
593,2023-03-11 03:50:00+01:00,1.46,2023-03-11,03:50:00,5
594,2023-03-11 04:00:00+01:00,1.46,2023-03-11,04:00:00,5
595,2023-03-11 04:10:00+01:00,1.46,2023-03-11,04:10:00,5
596,2023-03-11 04:20:00+01:00,1.46,2023-03-11,04:20:00,5
597,2023-03-11 04:30:00+01:00,1.46,2023-03-11,04:30:00,5
598,2023-03-11 04:40:00+01:00,1.4531667,2023-03-11,04:40:00,5
599,2023-03-11 04:50:00+01:00,1.45,2023-03-11,04:50:00,5
600,2023-03-11 05:00:00+01:00,1.45,2023-03-11,05:00:00,5
601,2023-03-11 05:10:00+01:00,1.45,2023-03-11,05:10:00,5
602,2023-03-11 05:20:00+01:00,1.45,2023-03-11,05:20:00,5
603,2023-03-11 05:30:00+01:00,1.45,2023-03-11,05:30:00,5
604,2023-03-11 05:40:00+01:00,1.4443333,2023-03-11,05:40:00,5
605,2023-03-11 05:50:00+01:00,1.44,2023-03-11,05:50:00,5
606,2023-03-11 06:00:00+01:00,1.44,2023-03-11,06:00:00,5
607,2023-03-11 06:10:00+01:00,1.44,2023-03-11,06:10:00,5
608,2023-03-11 06:20:00+01:00,1.44,2023-03-11,06:20:00,5
609,2023-03-11 06:30:00+01:00,1.44,2023-03-11,06:30:00,5
610,2023-03-11 06:40:00+01:00,1.4353334,2023-03-11,06:40:00,5
611,2023-03-11 06:50:00+01:00,1.43,2023-03-11,06:50:00,5
612,2023-03-11 07:00:00+01:00,1.43,2023-03-11,07:00:00,5
613,2023-03-11 07:10:00+01:00,1.43,2023-03-11,07:10:00,5
614,2023-03-11 07:20:00+01:00,1.43,2023-03-11,07:20:00,5
615,2023-03-11 07:30:00+01:00,1.4293333,2023-03-11,07:30:00,5
616,2023-03-11 07:40:00+01:00,1.4458333,2023-03-11,07:40:00,5
617,2023-03-11 07:50:00+01:00,1.45,2023-03-11,07:50:00,5
618,2023-03-11 08:00:00+01:00,1.45,2023-03-11,08:00:00,5
619,2023-03-11 08:10:00+01:00,1.45,2023-03-11,08:10:00,5
620,2023-03-11 08:20:00+01:00,1.45,2023-03-11,08:20:00,5
621,2023-03-11 08:30:00+01:00,1.45,2023-03-11,08:30:00,5
622,2023-03-11 08:40:00+01:00,1.45,2023-03-11,08:40:00,5
623,2023-03-11 08:50:00+01:00,1.45,2023-03-11,08:50:00,5
624,2023-03-11 09:00:00+01:00,1.45,2023-03-11,09:00:00,5
625,2023-03-11 09:10:00+01:00,1.4426666,2023-03-11,09:10:00,5
626,2023-03-11 09:20:00+01:00,1.44,2023-03-11,09:20:00,5
627,2023-03-11 09:30:00+01:00,1.44,2023-03-11,09:30:00,5
628,2023-03-11 09:40:00+01:00,1.44,2023-03-11,09:40:00,5
629,2023-03-11 09:50:00+01:00,1.44,2023-03-11,09:50:00,5
630,2023-03-11 10:00:00+01:00,1.44,2023-03-11,10:00:00,5
631,2023-03-11 10:10:00+01:00,1.4338334,2023-03-11,10:10:00,5
632,2023-03-11 10:20:00+01:00,1.3985,2023-03-11,10:20:00,5
633,2023-03-11 10:30:00+01:00,1.8476666,2023-03-11,10:30:00,5
634,2023-03-11 10:40:00+01:00,2.5586667,2023-03-11,10:40:00,5
635,2023-03-11 10:50:00+01:00,3.411,2023-03-11,10:50:00,5
636,2023-03-11 11:00:00+01:00,4.2636666,2023-03-11,11:00:00,5
637,2023-03-11 11:10:00+01:00,5.101333,2023-03-11,11:10:00,5
638,2023-03-11 11:20:00+01:00,5.9631667,2023-03-11,11:20:00,5
639,2023-03-11 11:30:00+01:00,6.8115,2023-03-11,11:30:00,5
640,2023-03-11 11:40:00+01:00,7.6635,2023-03-11,11:40:00,5
641,2023-03-11 11:50:00+01:00,8.509833,2023-03-11,11:50:00,5
642,2023-03-11 12:00:00+01:00,9.358833,2023-03-11,12:00:00,5
643,2023-03-11 12:10:00+01:00,10.275,2023-03-11,12:10:00,5
644,2023-03-11 12:20:00+01:00,11.3985,2023-03-11,12:20:00,5
645,2023-03-11 12:30:00+01:00,12.734167,2023-03-11,12:30:00,5
646,2023-03-11 12:40:00+01:00,14.344833,2023-03-11,12:40:00,5
647,2023-03-11 12:50:00+01:00,16.142166,2023-03-11,12:50:00,5
648,2023-03-11 13:00:00+01:00,18.029833,2023-03-11,13:00:00,5
649,2023-03-11 13:10:00+01:00,20.053667,2023-03-11,13:10:00,5
650,2023-03-11 13:20:00+01:00,21.9505,2023-03-11,13:20:00,5
651,2023-03-11 13:30:00+01:00,24.216,2023-03-11,13:30:00,5
652,2023-03-11 13:40:00+01:00,27.089333,2023-03-11,13:40:00,5
653,2023-03-11 13:50:00+01:00,30.426,2023-03-11,13:50:00,5
654,2023-03-11 14:00:00+01:00,34.003334,2023-03-11,14:00:00,5
655,2023-03-11 14:10:00+01:00,37.682835,2023-03-11,14:10:00,5
656,2023-03-11 14:20:00+01:00,40.733334,2023-03-11,14:20:00,5
657,2023-03-11 14:30:00+01:00,41.567665,2023-03-11,14:30:00,5
658,2023-03-11 14:40:00+01:00,40.077,2023-03-11,14:40:00,5
659,2023-03-11 14:50:00+01:00,39.052,2023-03-11,14:50:00,5
660,2023-03-11 15:00:00+01:00,38.671165,2023-03-11,15:00:00,5
661,2023-03-11 15:10:00+01:00,39.292835,2023-03-11,15:10:00,5
662,2023-03-11 15:20:00+01:00,39.39517,2023-03-11,15:20:00,5
663,2023-03-11 15:30:00+01:00,39.129166,2023-03-11,15:30:00,5
664,2023-03-11 15:40:00+01:00,40.2395,2023-03-11,15:40:00,5
665,2023-03-11 15:50:00+01:00,41.755333,2023-03-11,15:50:00,5
666,2023-03-11 16:00:00+01:00,41.711,2023-03-11,16:00:00,5
667,2023-03-11 16:10:00+01:00,41.434166,2023-03-11,16:10:00,5
668,2023-03-11 16:20:00+01:00,41.309334,2023-03-11,16:20:00,5
669,2023-03-11 16:30:00+01:00,40.7915,2023-03-11,16:30:00,5
670,2023-03-11 16:40:00+01:00,40.04117,2023-03-11,16:40:00,5
671,2023-03-11 16:50:00+01:00,39.227333,2023-03-11,16:50:00,5
672,2023-03-11 17:00:00+01:00,38.400333,2023-03-11,17:00:00,5
673,2023-03-11 17:10:00+01:00,37.690166,2023-03-11,17:10:00,5
674,2023-03-11 17:20:00+01:00,36.633335,2023-03-11,17:20:00,5
675,2023-03-11 17:30:00+01:00,34.9195,2023-03-11,17:30:00,5
676,2023-03-11 17:40:00+01:00,34.164665,2023-03-11,17:40:00,5
677,2023-03-11 17:50:00+01:00,33.476166,2023-03-11,17:50:00,5
678,2023-03-11 18:00:00+01:00,32.634167,2023-03-11,18:00:00,5
679,2023-03-11 18:10:00+01:00,31.614098,2023-03-11,18:10:00,5
680,2023-03-11 18:20:00+01:00,30.4845,2023-03-11,18:20:00,5
681,2023-03-11 18:30:00+01:00,29.343834,2023-03-11,18:30:00,5
682,2023-03-11 18:40:00+01:00,27.959167,2023-03-11,18:40:00,5
683,2023-03-11 18:50:00+01:00,26.672167,2023-03-11,18:50:00,5
684,2023-03-11 19:00:00+01:00,25.6125,2023-03-11,19:00:00,5
685,2023-03-11 19:10:00+01:00,24.4255,2023-03-11,19:10:00,5
686,2023-03-11 19:20:00+01:00,23.253834,2023-03-11,19:20:00,5
687,2023-03-11 19:30:00+01:00,21.907833,2023-03-11,19:30:00,5
688,2023-03-11 19:40:00+01:00,20.613667,2023-03-11,19:40:00,5
689,2023-03-11 19:50:00+01:00,19.488832,2023-03-11,19:50:00,5
690,2023-03-11 20:00:00+01:00,18.417667,2023-03-11,20:00:00,5
691,2023-03-11 20:10:00+01:00,17.234333,2023-03-11,20:10:00,5
692,2023-03-11 20:20:00+01:00,15.8005,2023-03-11,20:20:00,5
693,2023-03-11 20:30:00+01:00,13.584333,2023-03-11,20:30:00,5
694,2023-03-11 20:40:00+01:00,12.311167,2023-03-11,20:40:00,5
695,2023-03-11 20:50:00+01:00,11.121333,2023-03-11,20:50:00,5
696,2023-03-11 21:00:00+01:00,10.087167,2023-03-11,21:00:00,5
697,2023-03-11 21:10:00+01:00,9.103,2023-03-11,21:10:00,5
698,2023-03-11 21:20:00+01:00,8.029834,2023-03-11,21:20:00,5
699,2023-03-11 21:30:00+01:00,6.9495,2023-03-11,21:30:00,5
700,2023-03-11 21:40:00+01:00,5.8638334,2023-03-11,21:40:00,5
701,2023-03-11 21:50:00+01:00,4.825333,2023-03-11,21:50:00,5
702,2023-03-11 22:00:00+01:00,3.7856667,2023-03-11,22:00:00,5
703,2023-03-11 22:10:00+01:00,2.8095,2023-03-11,22:10:00,5
704,2023-03-11 22:20:00+01:00,1.7035,2023-03-11,22:20:00,5
705,2023-03-11 22:30:00+01:00,0.37683332,2023-03-11,22:30:00,5
706,2023-03-11 22:40:00+01:00,0.0,2023-03-11,22:40:00,5
707,2023-03-11 22:50:00+01:00,0.0,2023-03-11,22:50:00,5
708,2023-03-11 23:00:00+01:00,0.0,2023-03-11,23:00:00,5
709,2023-03-11 23:10:00+01:00,0.0,2023-03-11,23:10:00,5
710,2023-03-11 23:20:00+01:00,0.0,2023-03-11,23:20:00,5
711,2023-03-11 23:30:00+01:00,0.0,2023-03-11,23:30:00,5
712,2023-03-11 23:40:00+01:00,0.0,2023-03-11,23:40:00,5
713,2023-03-11 23:50:00+01:00,0.0,2023-03-11,23:50:00,5
714,2023-03-12 00:00:00+01:00,0.0,2023-03-12,00:00:00,4
715,2023-03-12 00:10:00+01:00,0.0,2023-03-12,00:10:00,4
716,2023-03-12 00:20:00+01:00,0.0,2023-03-12,00:20:00,4
717,2023-03-12 00:30:00+01:00,0.0,2023-03-12,00:30:00,4
718,2023-03-12 00:40:00+01:00,0.0,2023-03-12,00:40:00,4
719,2023-03-12 00:50:00+01:00,0.17066666,2023-03-12,00:50:00,4
